adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	div	sFam	rpkm_adult_polyP	rpkm_IP_polyP	LTR_type2	species	log2RPKM_centered
int_As:2238	5.07648777084913	1.99259229194516	int	rnd-4_family-3930	N0.HOG0000003_OG0000003_n0	C	As	496	35.4	LTR/Gypsy	10.2348543767119	4.01732316924427	non-autonomous	nippostrongylus_brasiliensis	-3.4976984071748
int_As:2240	21.1184093699686	16.5171563990434	int	rnd-4_family-3930	N0.HOG0000003_OG0000003_n0	C	As	770	29.2	LTR/Gypsy	27.4265056752839	21.4508524662901	non-autonomous	nippostrongylus_brasiliensis	-1.08096985219285
int_As:2250	0.706436520401008	0.621045462275748	int	rnd-1_family-491	N0.HOG0000016_OG0000008_n0	HC	As	199	19.5	LTR/Pao	3.54993226332165	3.12083146872235	non-autonomous	nippostrongylus_brasiliensis	-3.86200247839842
int_As:2252	34.3975869238263	27.722288560607	int	rnd-1_family-673	N0.HOG0000125_OG0000111_n0	LC	As	1965	26.5	LTR/Pao	17.5051332945681	14.1080348908941	non-autonomous	nippostrongylus_brasiliensis	-1.68548778554861
int_As:2254	7.7515986069373	4.57524545116601	int	rnd-5_family-2614	N0.HOG0000032_OG0000021_n0	C	As	1365	31.6	LTR/Pao	5.67882681826909	3.35182816935239	non-autonomous	nippostrongylus_brasiliensis	-3.75898473775217
LTR_As:2258	4.74705633536285	2.8497117159301	LTR	rnd-1_family-371	no_RT	Other	As	230	2.2	LTR/Pao	20.6393753711428	12.3900509388265	non-autonomous	nippostrongylus_brasiliensis	-1.87282271559351
int_As:2259	532.919796409787	646.374889023146	int	rnd-1_family-371	no_RT	Other	As	4256	8.5	LTR/Pao	125.216117577487	151.873799112581	non-autonomous	nippostrongylus_brasiliensis	1.74279626166802
int_As:2266	143.320284926797	122.174857256181	int	rnd-5_family-486	N0.HOG0000027_OG0000016_n0	C	As	791	5.6	LTR/Pao	181.188729363839	154.456203863693	non-autonomous	nippostrongylus_brasiliensis	1.76712107968881
int_As:2267	556.723866820024	408.019349694557	int	rnd-5_family-486	N0.HOG0000027_OG0000016_n0	C	As	4672	3.4	LTR/Pao	119.161786562505	87.3329087531158	non-autonomous	nippostrongylus_brasiliensis	0.944520557706737
LTR_As:2268	2.82399603091595	4.51028957849012	LTR	rnd-5_family-486	N0.HOG0000027_OG0000016_n0	C	As	203	9.3	LTR/Pao	13.9113104971229	22.2181752634981	non-autonomous	nippostrongylus_brasiliensis	-1.03026449860011
Undetermined_As:2271	83.9486474072057	53.9824274585174	Undetermined	rnd-5_family-168	N0.HOG0000032_OG0000021_n0	C	As	1222	31.9	LTR/Pao	68.6977474690718	44.1754725519782	non-autonomous	nippostrongylus_brasiliensis	-0.0387592667957275
Undetermined_As:2272	49.6928623885578	34.9662935441594	Undetermined	rnd-5_family-168	N0.HOG0000032_OG0000021_n0	C	As	1538	33.2	LTR/Pao	32.3100535686332	22.7349112770868	non-autonomous	nippostrongylus_brasiliensis	-0.997095460409941
Undetermined_As:2280	2.58264864546811	2.36259305198248	Undetermined	rnd-1_family-3752	no_RT	Other	As	159	28.3	LTR/Pao	16.2430732419378	14.8590757986319	non-autonomous	nippostrongylus_brasiliensis	-1.61066044813725
int_As:2282	4.67817147943997	3.50322996933248	int	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	137	25.6	LTR/Pao	34.1472370762041	25.5710216739597	non-autonomous	nippostrongylus_brasiliensis	-0.827495030694088
int_As:2284	5.14851488462337	8.06820271125187	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	330	33.7	LTR/Pao	15.6015602564345	24.4490991250057	non-autonomous	nippostrongylus_brasiliensis	-0.892223527161534
int_As:2286	1.64955747817468	1.95707688548851	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	565	30.8	LTR/Pao	2.91957075783129	3.46385289466994	non-autonomous	nippostrongylus_brasiliensis	-3.71155526729583
int_As:2288	5.86443910842327	5.92022786292406	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	535	32	LTR/Pao	10.9615684269594	11.0658464727553	non-autonomous	nippostrongylus_brasiliensis	-2.03589102126939
int_As:2290	49.2565764068787	36.9344560724816	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	1679	33.6	LTR/Pao	29.3368531309581	21.9978892629432	non-autonomous	nippostrongylus_brasiliensis	-1.04463973318526
int_As:2292	20.5743254352485	25.7882818325816	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	331	34.1	LTR/Pao	62.1580828859471	77.9102170168629	non-autonomous	nippostrongylus_brasiliensis	0.779807698941275
int_As:2298	2.12154067249295	3.16572536811584	int	rnd-1_family-668	no_RT	Other	As	283	4.3	LTR/Gypsy	7.49661015015178	11.1863087212574	non-autonomous	nippostrongylus_brasiliensis	-2.02027078271298
int_As:2299	656.329163139655	677.497837625219	int	rnd-1_family-668	no_RT	Other	As	3799	7.6	LTR/Gypsy	172.76366494858	178.335835121142	non-autonomous	nippostrongylus_brasiliensis	1.97451989030708
int_As:2300	77.4625857762689	161.708729145782	int	rnd-1_family-668	no_RT	Other	As	846	6.4	LTR/Gypsy	91.5633401610743	191.145069912272	non-autonomous	nippostrongylus_brasiliensis	2.07459125059919
int_As:2304	4.45136135891079	5.98893725595697	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	245	34.4	LTR/Pao	18.1688218731053	24.4446418610489	non-autonomous	nippostrongylus_brasiliensis	-0.89248656584479
int_As:2308	32.4007177410977	23.8951179011417	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	967	31.6	LTR/Pao	33.5064299287463	24.7105665989056	non-autonomous	nippostrongylus_brasiliensis	-0.876876743187629
int_As:2310	0.706436520401008	2.4534470262466	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	147	28.1	LTR/Pao	4.80569061497284	16.6901158248068	non-autonomous	nippostrongylus_brasiliensis	-1.44301086774947
int_As:2326	12.198865964892	16.4260159988077	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	326	35.5	LTR/Pao	37.4198342481349	50.3865521435818	non-autonomous	nippostrongylus_brasiliensis	0.151033904402539
Undetermined_As:2328	29.7223310364744	34.376255641006	Undetermined	rnd-5_family-3875	no_RT	Other	As	351	13	LTR/Gypsy	84.6790058019213	97.9380502592764	non-autonomous	nippostrongylus_brasiliensis	1.10986464091578
int_As:2331	4.45136135891079	3.95241404718827	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	535	32.2	LTR/Pao	8.32030160544074	7.38768980782854	non-autonomous	nippostrongylus_brasiliensis	-2.61880963714614
int_As:2332	38.6606449512808	34.4655543933676	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	980	32.8	LTR/Pao	39.4496377053885	35.1689330544568	non-autonomous	nippostrongylus_brasiliensis	-0.367703266854299
int_As:2336	3.28245351458816	6.26236055120153	int	rnd-5_family-871	no_RT	Other	As	71	15.5	LTR/Pao	46.2317396420867	88.2022612845286	non-autonomous	nippostrongylus_brasiliensis	0.958810808944648
int_As:2337	12.2165881775914	10.581499393054	int	rnd-5_family-871	no_RT	Other	As	201	10.2	LTR/Pao	60.7790456596588	52.6442755873331	non-autonomous	nippostrongylus_brasiliensis	0.214271830178964
LTR_As:2338	6.06987721157839	5.69347600632233	LTR	rnd-5_family-871	no_RT	Other	As	223	15	LTR/Pao	27.2191803209793	25.531282539562	non-autonomous	nippostrongylus_brasiliensis	-0.829738822419868
LTR_As:2342	0	0.123864673054811	LTR	rnd-1_family-426	no_RT	Other	As	155	3.2	LTR/Pao	0	0.799126922934265	non-autonomous	nippostrongylus_brasiliensis	-5.82743636388403
int_As:2343	360.910926045849	390.984671029105	int	rnd-1_family-426	no_RT	Other	As	3360	10.7	LTR/Pao	107.413966085074	116.364485425329	non-autonomous	nippostrongylus_brasiliensis	1.35857407373651
LTR_As:2344	0.939760207328274	1.14395534028437	LTR	rnd-1_family-426	no_RT	Other	As	153	3.3	LTR/Pao	6.14222357730898	7.47683228944031	non-autonomous	nippostrongylus_brasiliensis	-2.60150575652816
int_As:2356	56.6695289955102	29.1394261738206	int	rnd-4_family-495	N0.HOG0000003_OG0000003_n0	C	As	600	0.2	LTR/Gypsy	94.4492149925169	48.565710289701	non-autonomous	nippostrongylus_brasiliensis	0.0979332272828932
Undetermined_As:2358	131.336383199063	297.16594800222	Undetermined	rnd-5_family-168	N0.HOG0000032_OG0000021_n0	C	As	230	4.4	LTR/Pao	571.027753039402	1292.02586087922	non-autonomous	nippostrongylus_brasiliensis	4.83148630234195
int_As:2362	290.760074824239	192.737665052996	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	3864	0.3	LTR/Gypsy	75.2484665694201	49.8803480986015	non-autonomous	nippostrongylus_brasiliensis	0.136466698907637
LTR_As:2363	2.15032639413021	2.24369119943828	LTR	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	166	2.4	LTR/Gypsy	12.9537734586157	13.5162120448089	non-autonomous	nippostrongylus_brasiliensis	-1.74731394533514
int_As:2364	0.706436520401008	1.35300828298916	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	169	0.6	LTR/Gypsy	4.18009775385212	8.00596617153348	non-autonomous	nippostrongylus_brasiliensis	-2.50285740951388
LTR_As:2367	0	0.123864673054811	LTR	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	166	2.4	LTR/Gypsy	0	0.74617272924585	non-autonomous	nippostrongylus_brasiliensis	-5.92635138995671
int_As:2368	120.091279586434	115.208444112473	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	3586	0.8	LTR/Gypsy	33.4889234764179	32.1272850285757	non-autonomous	nippostrongylus_brasiliensis	-0.498205765853833
int_As:2373	9.78557722570067	10.7411720520049	int	rnd-4_family-379	N0.HOG0000016_OG0000008_n0	HC	As	1235	33.2	LTR/Pao	7.92354431230823	8.6973053052671	non-autonomous	nippostrongylus_brasiliensis	-2.38336445072138
int_As:2374	23.9089423147511	21.6064007368952	int	rnd-4_family-379	N0.HOG0000016_OG0000008_n0	HC	As	1611	32.3	LTR/Pao	14.8410566820305	13.4117943742366	non-autonomous	nippostrongylus_brasiliensis	-1.75850256496134
int_As:2377	12.7010191158594	12.7538914986903	int	rnd-5_family-2614	N0.HOG0000032_OG0000021_n0	C	As	959	32	LTR/Pao	13.2440241041287	13.2991569329409	non-autonomous	nippostrongylus_brasiliensis	-1.77067004183863
int_As:2378	136.903437790209	97.5699362364945	int	rnd-5_family-2614	N0.HOG0000032_OG0000021_n0	C	As	1997	28.9	LTR/Pao	68.5545507211865	48.8582555014995	non-autonomous	nippostrongylus_brasiliensis	0.1065975182796
int_As:2388	4.25610056053963	2.89594560281815	int	rnd-5_family-3083	N0.HOG0000032_OG0000021_n0	C	As	490	31.6	LTR/Pao	8.68591951130536	5.91009306697581	non-autonomous	nippostrongylus_brasiliensis	-2.9407520803971
int_As:2391	340.850557255872	275.801175476916	int	rnd-5_family-2614	N0.HOG0000032_OG0000021_n0	C	As	3536	33.2	LTR/Pao	96.3943883642172	77.9980699878156	non-autonomous	nippostrongylus_brasiliensis	0.781433591462715
int_As:2392	1.84743218790541	0.502236702903338	int	rnd-5_family-2614	N0.HOG0000032_OG0000021_n0	C	As	114	17.7	LTR/Pao	16.2055455079422	4.40558511318718	non-autonomous	nippostrongylus_brasiliensis	-3.36459929064675
int_As:2394	14.3132877650424	8.81375891302352	int	rnd-5_family-2614	N0.HOG0000032_OG0000021_n0	C	As	435	37.1	LTR/Pao	32.9041098046952	20.2615147425828	non-autonomous	nippostrongylus_brasiliensis	-1.16326280092692
int_As:2401	474.555068901227	620.273778318758	int	rnd-4_family-720	N0.HOG0000009_OG0000005_n23	HC	As	1116	0.3	LTR/Gypsy	425.228556363107	555.800876629711	non-autonomous	nippostrongylus_brasiliensis	3.6144913705087
int_As:2402	11.4196307159252	60.8955650131085	int	rnd-4_family-720	N0.HOG0000009_OG0000005_n23	HC	As	58	0	LTR/Gypsy	196.890184757331	1049.92353470877	non-autonomous	nippostrongylus_brasiliensis	4.53213561650044
int_As:2407	0	0.123864673054811	int	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	232	17.7	LTR/Pao	0	0.533899452822461	non-autonomous	nippostrongylus_brasiliensis	-6.40929295373736
int_As:2408	14.1554555564343	6.14643340084674	int	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	269	6.9	LTR/Pao	52.6225113622092	22.8491947986867	non-autonomous	nippostrongylus_brasiliensis	-0.98986150851283
int_As:2410	18.8345132679186	15.9261671853348	int	rnd-1_family-491	N0.HOG0000016_OG0000008_n0	HC	As	837	18.4	LTR/Pao	22.5024053380151	19.0276788355254	non-autonomous	nippostrongylus_brasiliensis	-1.25390525474024
int_As:2414	786.56963563757	642.895867017361	int	rnd-4_family-495	N0.HOG0000003_OG0000003_n0	C	As	1751	33.5	LTR/Gypsy	449.211670838133	367.159261574735	non-autonomous	nippostrongylus_brasiliensis	3.01632925284131
int_As:2426	1.64189748190766	2.1118493241941	int	rnd-1_family-597	N0.HOG0000016_OG0000008_n0	HC	As	476	3.3	LTR/Pao	3.4493644577892	4.43665824410524	non-autonomous	nippostrongylus_brasiliensis	-3.35445950267502
LTR_As:2429	176.876424823511	234.003425863012	LTR	rnd-1_family-597	N0.HOG0000016_OG0000008_n0	HC	As	911	4.5	LTR/Pao	194.156338993975	256.864353307368	non-autonomous	nippostrongylus_brasiliensis	2.50092995270103
int_As:2430	4.28848834471169	7.19372182128458	int	rnd-1_family-597	N0.HOG0000016_OG0000008_n0	HC	As	427	5.4	LTR/Pao	10.0432982311749	16.8471237032426	non-autonomous	nippostrongylus_brasiliensis	-1.42950253219915
int_As:2432	67.6013090677793	76.6527037779243	int	rnd-5_family-6222	N0.HOG0000010_OG0000006_n0	HC	As	382	37.9	LTR/Pao	176.966777664344	200.661528214461	non-autonomous	nippostrongylus_brasiliensis	2.14468730333285
LTR_As:2434	150.626924230693	206.207361384497	LTR	rnd-1_family-426	no_RT	Other	As	157	10.6	LTR/Pao	959.407160705053	1313.42268397769	non-autonomous	nippostrongylus_brasiliensis	4.85518263257786
int_As:2439	8.23137547782283	16.9802166136386	int	rnd-4_family-3930	N0.HOG0000003_OG0000003_n0	C	As	1299	26.6	LTR/Gypsy	6.33670167653798	13.0717602876356	non-autonomous	nippostrongylus_brasiliensis	-1.79555140196134
int_As:2440	45.7694120175826	46.3906524397632	int	rnd-4_family-3930	N0.HOG0000003_OG0000003_n0	C	As	544	26.9	LTR/Gypsy	84.1349485617327	85.2769346319176	non-autonomous	nippostrongylus_brasiliensis	0.910150745464903
LTR_As:2442	4.67817147943997	2.33580091800362	LTR	rnd-1_family-371	no_RT	Other	As	72	8.6	LTR/Pao	64.9746038811107	32.4416794167169	non-autonomous	nippostrongylus_brasiliensis	-0.484156328539361
LTR_As:2447	1.64955747817468	1.95707688548851	LTR	rnd-4_family-504	no_RT	Other	As	61	4.9	LTR/Pao	27.0419258717161	32.0832276309593	non-autonomous	nippostrongylus_brasiliensis	-0.500185547556164
int_As:2448	0.467208354069335	0.625698916104327	int	rnd-4_family-504	no_RT	Other	As	68	1.5	LTR/Pao	6.87071108925493	9.20145464859305	non-autonomous	nippostrongylus_brasiliensis	-2.30207097588921
int_As:2451	381.590196259617	268.591588045427	int	rnd-4_family-504	no_RT	Other	As	2517	3.7	LTR/Pao	151.605163392776	106.711000415347	non-autonomous	nippostrongylus_brasiliensis	1.23363216605558
LTR_As:2452	18.0605706436793	12.3695525052956	LTR	rnd-4_family-504	no_RT	Other	As	169	2.4	LTR/Pao	106.867281915262	73.1926183745301	non-autonomous	nippostrongylus_brasiliensis	0.689693322705134
int_As:2457	296.452895612057	193.300650608102	int	rnd-5_family-3712	no_RT	Other	As	2805	2.7	LTR/Gypsy	105.687306813567	68.912887917327	non-autonomous	nippostrongylus_brasiliensis	0.602768983018558
LTR_As:2458	7.16811656864541	4.86289042744028	LTR	rnd-5_family-3712	no_RT	Other	As	234	6.4	LTR/Gypsy	30.6329767890829	20.7815830232491	non-autonomous	nippostrongylus_brasiliensis	-1.12669927962886
int_As:2460	1.64189748190766	0.743008842226816	int	rnd-5_family-49	no_RT	Other	As	183	13.2	LTR/Gypsy	8.97211738747354	4.06015760779681	non-autonomous	nippostrongylus_brasiliensis	-3.48239719803199
int_As:2462	630.671631366103	1239.25141087736	int	rnd-4_family-495	N0.HOG0000003_OG0000003_n0	C	As	1459	34.6	LTR/Gypsy	432.262941306445	849.384106153094	non-autonomous	nippostrongylus_brasiliensis	4.22634037343339
int_As:2466	76.0088930854143	76.9882949230139	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	1917	34.2	LTR/Gypsy	39.649918145756	40.1608215560845	non-autonomous	nippostrongylus_brasiliensis	-0.176216052085178
int_As:2468	14.1515512301591	24.7556907833866	int	rnd-4_family-3590	N0.HOG0000003_OG0000003_n0	C	As	449	36.1	LTR/Gypsy	31.5179314702874	55.1351687825982	non-autonomous	nippostrongylus_brasiliensis	0.280968022388615
int_As:2473	47.535839425048	43.3808561212268	int	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	492	12.4	LTR/Pao	96.6175598070081	88.1724717911113	non-autonomous	nippostrongylus_brasiliensis	0.958323469810715
LTR_As:2474	19.7338926316796	41.653776024503	LTR	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	214	10.9	LTR/Pao	92.2144515499046	194.643813198612	non-autonomous	nippostrongylus_brasiliensis	2.10075974949433
LTR_As:2476	12.1697800061933	13.8997834283904	LTR	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	152	18.4	LTR/Pao	80.0643421460088	91.4459436078315	non-autonomous	nippostrongylus_brasiliensis	1.0109143414151
int_As:2492	11.335355364593	8.09416341765459	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	1105	4.1	LTR/Gypsy	10.2582401489529	7.32503476710823	non-autonomous	nippostrongylus_brasiliensis	-2.63109732220545
int_As:2493	0.234130797173884	0.248901764126964	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	255	5.5	LTR/Gypsy	0.918159988917192	0.976085349517505	non-autonomous	nippostrongylus_brasiliensis	-5.53885372069916
int_As:2494	0.234130797173884	0.250901759670999	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	104	2.9	LTR/Gypsy	2.2512576651335	2.41251691991345	non-autonomous	nippostrongylus_brasiliensis	-4.23339386868426
LTR_As:2497	2464.00901509762	1858.48016284818	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	260	9.1	LTR/Gypsy	9476.95775037546	7148.00062633916	non-autonomous	nippostrongylus_brasiliensis	7.29939111617846
LTR_As:2498	566.255559296306	462.999021505535	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	90	8.1	LTR/Gypsy	6291.72843662563	5144.43357228373	non-autonomous	nippostrongylus_brasiliensis	6.82486359334977
LTR_As:2502	0.94444879179237	0.506118844127491	LTR	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	101	0	LTR/Gypsy	9.35097813655812	5.01107766462862	non-autonomous	nippostrongylus_brasiliensis	-3.17881203160135
int_As:2503	5.07648777084913	3.21775138812954	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	3937	0.3	LTR/Gypsy	1.28943047265662	0.817310487205877	non-autonomous	nippostrongylus_brasiliensis	-5.79497677779226
int_As:2508	43.0526647580369	38.2982378896097	int	rnd-5_family-1010	no_RT	Other	As	176	2.9	LTR/Gypsy	244.617413397937	217.603624372782	non-autonomous	nippostrongylus_brasiliensis	2.26162584659338
LTR_As:2515	17.5022231420568	18.5638530706417	LTR	rnd-1_family-597	N0.HOG0000016_OG0000008_n0	HC	As	883	8.3	LTR/Pao	19.8213172616725	21.0236161615422	non-autonomous	nippostrongylus_brasiliensis	-1.10999399336761
int_As:2516	7.07674689692364	6.75549561217353	int	rnd-1_family-597	N0.HOG0000016_OG0000008_n0	HC	As	1283	14.2	LTR/Pao	5.51578090173316	5.26539018875568	non-autonomous	nippostrongylus_brasiliensis	-3.10739248396752
int_As:2517	13.8685040561809	27.4667859986381	int	rnd-1_family-597	N0.HOG0000016_OG0000008_n0	HC	As	2518	4.3	LTR/Pao	5.50774585233556	10.9081755355989	non-autonomous	nippostrongylus_brasiliensis	-2.05659501282597
LTR_As:2518	18.4509200707444	22.0484548954078	LTR	rnd-1_family-597	N0.HOG0000016_OG0000008_n0	HC	As	881	9	LTR/Pao	20.9431555854079	25.0266230367853	non-autonomous	nippostrongylus_brasiliensis	-0.858541200047261
int_As:2523	69.8517736864499	77.2051399989066	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	1393	5.4	LTR/Gypsy	50.1448483032663	55.4236468046709	non-autonomous	nippostrongylus_brasiliensis	0.288496807029603
LTR_As:2524	3.04097803020945	5.50995499192231	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	261	17.9	LTR/Gypsy	11.6512568207259	21.110938666369	non-autonomous	nippostrongylus_brasiliensis	-1.10401410699868
int_As:2527	65.6553822181005	35.3547753871176	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	1013	25.8	LTR/Gypsy	64.8128156151042	34.9010615864932	non-autonomous	nippostrongylus_brasiliensis	-0.378733914796225
int_As:2528	44.1742529920685	29.7581403622811	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	289	25.4	LTR/Gypsy	152.852086477746	102.969343814121	non-autonomous	nippostrongylus_brasiliensis	1.18213814052211
LTR_As:2532	0.235380289628836	0.124879403972877	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	261	17.9	LTR/Gypsy	0.901840190148796	0.478465149321367	non-autonomous	nippostrongylus_brasiliensis	-6.5674471793547
int_As:2533	225.233123754504	223.981330984991	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	1903	13	LTR/Gypsy	118.356870075935	117.699070407247	non-autonomous	nippostrongylus_brasiliensis	1.37502618644499
int_As:2534	38.3615132819528	17.8871588038295	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	625	21.9	LTR/Gypsy	61.3784212511245	28.6194540861273	non-autonomous	nippostrongylus_brasiliensis	-0.665008681360193
int_As:2538	7.37008575632285	5.52789666281116	int	rnd-4_family-524	N0.HOG0000003_OG0000003_n0	C	As	155	21.4	LTR/Gypsy	47.5489403633732	35.6638494374914	non-autonomous	nippostrongylus_brasiliensis	-0.347542403311045
int_As:2550	4.90450447962704	6.82997014798608	int	rnd-5_family-49	no_RT	Other	As	517	17.4	LTR/Gypsy	9.48646901281827	13.2107739806307	non-autonomous	nippostrongylus_brasiliensis	-1.78028984204485
LTR_As:2554	0.234130797173884	0.98509486885152	LTR	rnd-4_family-720	N0.HOG0000009_OG0000005_n23	HC	As	200	1	LTR/Gypsy	1.17065398586942	4.9254743442576	non-autonomous	nippostrongylus_brasiliensis	-3.20367026031235
int_As:2555	2009.9879880666	2262.44021671166	int	rnd-4_family-720	N0.HOG0000009_OG0000005_n23	HC	As	2236	0.2	LTR/Gypsy	898.92128267737	1011.82478386031	non-autonomous	nippostrongylus_brasiliensis	4.4788108377662
LTR_As:2556	440.22581816042	696.52949642425	LTR	rnd-4_family-720	N0.HOG0000009_OG0000005_n23	HC	As	200	1	LTR/Gypsy	2201.1290908021	3482.64748212125	non-autonomous	nippostrongylus_brasiliensis	6.26203580432509
int_As:2567	113.001142546092	73.4453921271564	int	rnd-5_family-1606	N0.HOG0000009_OG0000005_n23	HC	As	4422	0.1	LTR/Gypsy	25.5543063197857	16.6090891287102	non-autonomous	nippostrongylus_brasiliensis	-1.4500318788225
LTR_As:2568	0.234130797173884	0.123864673054811	LTR	rnd-5_family-1606	N0.HOG0000009_OG0000005_n23	HC	As	177	0	LTR/Gypsy	1.32277286538918	0.699800412739045	non-autonomous	nippostrongylus_brasiliensis	-6.01891750869279
int_As:2572	20.0937157534641	10.6133498851073	int	rnd-4_family-491	N0.HOG0000003_OG0000003_n0	C	As	283	30	LTR/Gypsy	71.0025291641842	37.5030031275877	non-autonomous	nippostrongylus_brasiliensis	-0.274998707481014
int_As:2578	269.879329070166	262.435580629412	int	rnd-5_family-3083	N0.HOG0000032_OG0000021_n0	C	As	370	30.4	LTR/Pao	729.403592081531	709.285353052465	non-autonomous	nippostrongylus_brasiliensis	3.9662894163272
int_As:2600	132.07212193637	162.34166784679	int	rnd-4_family-1646	N0.HOG0000047_OG0000033_n0	C	As	478	26.6	LTR/Gypsy	276.301510327135	339.626920181568	non-autonomous	nippostrongylus_brasiliensis	2.90387407767123
int_As:2602	625.384817168945	804.693861190216	int	rnd-4_family-1646	N0.HOG0000047_OG0000033_n0	C	As	640	26.2	LTR/Gypsy	977.163776826477	1257.33415810971	non-autonomous	nippostrongylus_brasiliensis	4.79221947704393
int_As:2604	9.81180145114231	6.30928512025606	int	rnd-4_family-1646	N0.HOG0000047_OG0000033_n0	C	As	122	17.2	LTR/Gypsy	80.4246020585435	51.7154518053775	non-autonomous	nippostrongylus_brasiliensis	0.188590566311061
int_As:2606	657.059576497896	683.571151472081	int	rnd-3_family-694	N0.HOG0000047_OG0000033_n0	C	As	2708	28.3	LTR/Gypsy	242.636475811631	252.426569967534	non-autonomous	nippostrongylus_brasiliensis	2.47578703429918
int_As:2610	2.53893733125733	2.17973935931573	int	rnd-4_family-72852	N0.HOG0000123_OG0000109_n0	LC	As	240	29.4	LTR/Pao	10.5789055469056	9.08224733048223	non-autonomous	nippostrongylus_brasiliensis	-2.32088360407721
int_As:2612	2.58264864546811	2.23069283512401	int	rnd-4_family-2539	N0.HOG0000105_OG0000091_n0	LC	As	466	33	LTR/Pao	5.54216447525346	4.78689449597426	non-autonomous	nippostrongylus_brasiliensis	-3.24484292013144
int_As:2614	39.187194522235	31.689368634148	int	rnd-4_family-2539	N0.HOG0000105_OG0000091_n0	LC	As	2021	32.1	LTR/Pao	19.3900022376225	15.6800438565799	non-autonomous	nippostrongylus_brasiliensis	-1.5330752397604
int_As:2617	2.32188434146796	2.00463732356217	int	rnd-5_family-871	no_RT	Other	As	344	29.3	LTR/Pao	6.74966378333709	5.8274340801226	non-autonomous	nippostrongylus_brasiliensis	-2.96107214958407
int_As:2618	60.0064682831767	28.7406717622636	int	rnd-5_family-871	no_RT	Other	As	882	13.9	LTR/Pao	68.034544538749	32.585795648825	non-autonomous	nippostrongylus_brasiliensis	-0.47776161265743
LTR_As:2621	24.2410163702865	21.1623648231063	LTR	rnd-4_family-7392	no_RT	Other	As	265	7.2	LTR/Gypsy	91.4755334727793	79.8579804645522	non-autonomous	nippostrongylus_brasiliensis	0.815431753600361
int_As:2624	174.551118312809	95.6445217977918	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	2119	35.5	LTR/Gypsy	82.3742889631	45.1366313344935	non-autonomous	nippostrongylus_brasiliensis	-0.0077060839686709
LTR_As:2628	8.05730933781057	5.43938043238586	LTR	rnd-1_family-371	no_RT	Other	As	298	7	LTR/Pao	27.037950798022	18.2529544710935	non-autonomous	nippostrongylus_brasiliensis	-1.31387483309336
int_As:2629	106.105131805724	76.6927353868356	int	rnd-1_family-371	no_RT	Other	As	3577	20	LTR/Pao	29.663162372302	21.4405186991433	non-autonomous	nippostrongylus_brasiliensis	-1.08166502581401
