adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	div	sFam	rpkm_adult_polyP	rpkm_IP_polyP	LTR_type2	species	log2RPKM_centered
int_As:3280	0.845973640619163	0.435697395816367	int	rnd-1_family-539	N0.HOG0000016_OG0000008_n0	HC	As	677	21.3	LTR/Pao	1.24959178821147	0.643570747143821	non-autonomous	teladorsagia_circumcincta	-4.66888535891362
LTR_As:3281	2.8215749852398	4.30198397839703	LTR	rnd-1_family-539	N0.HOG0000016_OG0000008_n0	HC	As	395	20	LTR/Pao	7.14322781073367	10.8910986794861	non-autonomous	teladorsagia_circumcincta	-0.587978421904726
int_As:3283	2.11593268157549	1.45968473840303	int	rnd-5_family-16371	N0.HOG0000003_OG0000003_n0	C	As	1313	33.7	LTR/Gypsy	1.61152527157311	1.11171724173879	non-autonomous	teladorsagia_circumcincta	-3.88026612099341
int_As:3288	0	0.412346888349146	int	rnd-5_family-6774	N0.HOG0000003_OG0000003_n0	C	As	144	21.5	LTR/Gypsy	0	2.86352005798018	non-autonomous	teladorsagia_circumcincta	-2.51526630625221
int_As:3289	0.987451329624425	0.521312527600801	int	rnd-5_family-6774	N0.HOG0000003_OG0000003_n0	C	As	452	25.5	LTR/Gypsy	2.18462683545227	1.15334630000177	non-autonomous	teladorsagia_circumcincta	-3.82723025838973
int_As:3290	0.9880841746828	0.553672867919765	int	rnd-5_family-6774	N0.HOG0000003_OG0000003_n0	C	As	116	19	LTR/Gypsy	8.51796702312759	4.77304196482556	non-autonomous	teladorsagia_circumcincta	-1.77814699464332
int_As:3291	1.40999850972625	1.15263265266363	int	rnd-5_family-6774	N0.HOG0000003_OG0000003_n0	C	As	1526	31.1	LTR/Gypsy	0.923983296019821	0.755329392309065	non-autonomous	teladorsagia_circumcincta	-4.43787818231914
LTR_As:3296	2.39804899036202	2.66884689482529	LTR	rnd-4_family-990	N0.HOG0000010_OG0000006_n0	HC	As	319	19.8	LTR/Pao	7.5173949541129	8.36629120634886	non-autonomous	teladorsagia_circumcincta	-0.96846780044781
LTR_As:3297	5.49812169544371	3.40518308178275	LTR	rnd-4_family-990	N0.HOG0000010_OG0000006_n0	HC	As	377	18.2	LTR/Pao	14.5838771762433	9.03231586679775	non-autonomous	teladorsagia_circumcincta	-0.857960076225973
int_As:3301	32.4553940858226	38.6098448196922	int	rnd-5_family-9478	no_RT	Other	As	1054	32.3	LTR/Gypsy	30.7925940093193	36.6317313279812	non-autonomous	teladorsagia_circumcincta	1.16196596840124
int_As:3303	48.2212603015176	65.8513581861807	int	rnd-5_family-9478	no_RT	Other	As	1179	30.9	LTR/Gypsy	40.9001359639674	55.8535692842923	non-autonomous	teladorsagia_circumcincta	1.77052155764885
int_As:3305	52.4219078053933	49.211439334653	int	rnd-1_family-616	N0.HOG0000003_OG0000003_n0	C	As	1488	30.4	LTR/Gypsy	35.2297767509364	33.0722038539334	non-autonomous	teladorsagia_circumcincta	1.01449126608969
Undetermined_As:3307	45.9475543640061	53.1543173878246	Undetermined	rnd-5_family-18134	N0.HOG0000003_OG0000003_n0	C	As	1776	30.4	LTR/Gypsy	25.8713707004539	29.9292327634148	non-autonomous	teladorsagia_circumcincta	0.870427375339405
int_As:3309	6.20708697334416	12.1692992735661	int	rnd-5_family-9478	no_RT	Other	As	820	31.7	LTR/Gypsy	7.5696182601758	14.8406088702025	non-autonomous	teladorsagia_circumcincta	-0.141577637385392
int_As:3311	14.5270201517381	10.3793770077353	int	rnd-5_family-9478	no_RT	Other	As	409	27.8	LTR/Gypsy	35.5183866790662	25.3774498966634	non-autonomous	teladorsagia_circumcincta	0.632419183943284
int_As:3313	4.65590198333624	10.5710007369292	int	rnd-5_family-7799	no_RT	Other	As	623	30.5	LTR/Gypsy	7.47335791867776	16.96789845414	non-autonomous	teladorsagia_circumcincta	0.0516799716239751
int_As:3315	42.3124512177778	45.4956772516338	int	rnd-5_family-22581	N0.HOG0000003_OG0000003_n0	C	As	3416	32.7	LTR/Gypsy	12.3865489513401	13.3184066895883	non-autonomous	teladorsagia_circumcincta	-0.297706420511735
int_As:3318	0.563779980648263	0.436614927148065	int	rnd-4_family-990	N0.HOG0000010_OG0000006_n0	HC	As	525	17.7	LTR/Pao	1.07386662980622	0.831647480282028	non-autonomous	teladorsagia_circumcincta	-4.299011983567
int_As:3319	0	0.0273970664536826	int	rnd-4_family-990	N0.HOG0000010_OG0000006_n0	HC	As	382	34.8	LTR/Pao	0	0.071720069250478	non-autonomous	teladorsagia_circumcincta	-7.83453532388685
LTR_As:3326	6.20375128929714	5.57936561944294	LTR	rnd-4_family-990	N0.HOG0000010_OG0000006_n0	HC	As	337	24.2	LTR/Pao	18.4087575350063	16.5559810665962	non-autonomous	teladorsagia_circumcincta	0.016224583367781
LTR_As:3327	1.83433586351647	1.88380464927066	LTR	rnd-4_family-990	N0.HOG0000010_OG0000006_n0	HC	As	377	17.9	LTR/Pao	4.86561237007021	4.99682930841024	non-autonomous	teladorsagia_circumcincta	-1.71204307885509
int_As:3331	6.90712012624213	11.4187244746675	int	rnd-5_family-18134	N0.HOG0000003_OG0000003_n0	C	As	826	32.4	LTR/Gypsy	8.36213090344084	13.8241216400333	non-autonomous	teladorsagia_circumcincta	-0.243940103340208
int_As:3333	11.8507497246131	16.1002673366469	int	rnd-5_family-18134	N0.HOG0000003_OG0000003_n0	C	As	1197	30.7	LTR/Gypsy	9.90037570978535	13.4505157365471	non-autonomous	teladorsagia_circumcincta	-0.283466428983889
int_As:3335	6.06767815946306	5.59489695591413	int	rnd-1_family-616	N0.HOG0000003_OG0000003_n0	C	As	540	29.3	LTR/Gypsy	11.2364410360427	10.3609202887299	non-autonomous	teladorsagia_circumcincta	-0.659975767133384
Undetermined_As:3337	43.5865809701049	55.8006950649981	Undetermined	rnd-5_family-18134	N0.HOG0000003_OG0000003_n0	C	As	2690	31.2	LTR/Gypsy	16.2031899517119	20.7437528122669	non-autonomous	teladorsagia_circumcincta	0.34154899944292
int_As:3427	10.1416594504002	11.8768417077269	int	rnd-5_family-15052	N0.HOG0000123_OG0000109_n0	LC	As	6425	32.1	LTR/Pao	1.57846839694945	1.84853567435437	non-autonomous	teladorsagia_circumcincta	-3.14667312938933
int_As:3429	2.67811382842303	2.56920014343452	int	rnd-5_family-15052	N0.HOG0000123_OG0000109_n0	LC	As	1464	31.9	LTR/Pao	1.82931272433267	1.75491813076129	non-autonomous	teladorsagia_circumcincta	-3.221652286858
int_As:3431	3.67048698761056	2.6653087356774	int	rnd-5_family-15052	N0.HOG0000123_OG0000109_n0	LC	As	210	15	LTR/Pao	17.4785094648122	12.6919463603686	non-autonomous	teladorsagia_circumcincta	-0.367214591291522
int_As:3436	17.2188921582562	15.4570737070107	int	rnd-3_family-343	N0.HOG0000032_OG0000021_n0	C	As	419	23.4	LTR/Pao	41.0952080149313	36.8903907088561	non-autonomous	teladorsagia_circumcincta	1.17211714835415
int_As:3437	0.423049732503179	0.0824356869123312	int	rnd-3_family-343	N0.HOG0000032_OG0000021_n0	C	As	169	11.1	LTR/Pao	2.5032528550484	0.487785129658764	non-autonomous	teladorsagia_circumcincta	-5.06873833260365
int_As:3442	1.55123774236997	3.15003684132298	int	rnd-5_family-6079	N0.HOG0000009_OG0000005_n23	HC	As	194	26.6	LTR/Gypsy	7.99607083695859	16.2373033057886	non-autonomous	teladorsagia_circumcincta	-0.0118158710799534
int_As:3443	20.3074382745187	13.4981866896129	int	rnd-5_family-6079	N0.HOG0000009_OG0000005_n23	HC	As	1420	28.8	LTR/Gypsy	14.3010128693794	9.50576527437529	non-autonomous	teladorsagia_circumcincta	-0.784253237689289
int_As:3445	7.33435115918856	10.9652794294177	int	rnd-4_family-4188	N0.HOG0000009_OG0000005_n23	HC	As	216	31.9	LTR/Gypsy	33.9553294406878	50.7651825436003	non-autonomous	teladorsagia_circumcincta	1.63271143888507
int_As:3447	9.73417311460963	6.40151634142798	int	rnd-5_family-6079	N0.HOG0000009_OG0000005_n23	HC	As	662	32.5	LTR/Gypsy	14.7041889948786	9.6699642619758	non-autonomous	teladorsagia_circumcincta	-0.759545457502814
int_As:3453	1.55032264617271	1.12104730090514	int	rnd-5_family-6079	N0.HOG0000009_OG0000005_n23	HC	As	195	29	LTR/Gypsy	7.95037254447542	5.74896051746228	non-autonomous	teladorsagia_circumcincta	-1.50975489264879
int_As:3454	53.749827586982	42.2006696866598	int	rnd-5_family-6079	N0.HOG0000009_OG0000005_n23	HC	As	1918	30.2	LTR/Gypsy	28.0238934238697	22.0024346645776	non-autonomous	teladorsagia_circumcincta	0.426535252581013
int_As:3455	18.7714720857042	15.0967818326333	int	rnd-5_family-6079	N0.HOG0000009_OG0000005_n23	HC	As	657	32.5	LTR/Gypsy	28.5714948032027	22.9783589537798	non-autonomous	teladorsagia_circumcincta	0.489147848214269
LTR_As:3457	8.19194882502466	5.32029432268263	LTR	rnd-5_family-4308	N0.HOG0000003_OG0000003_n0	C	As	250	28.7	LTR/Gypsy	32.7677953000986	21.2811772907305	non-autonomous	teladorsagia_circumcincta	0.378450043571947
LTR_As:3461	0.705090020614619	1.74100772464977	LTR	rnd-5_family-3018	N0.HOG0000010_OG0000006_n0	HC	As	243	7	LTR/Pao	2.90160502310543	7.16464084218013	non-autonomous	teladorsagia_circumcincta	-1.19216163020628
LTR_As:3465	1.26879486237954	0.928308318192123	LTR	rnd-5_family-3018	N0.HOG0000010_OG0000006_n0	HC	As	164	6.7	LTR/Pao	7.73655403889965	5.66041657434222	non-autonomous	teladorsagia_circumcincta	-1.5321477842544
int_As:3466	0.423346032283352	0.2738855480585	int	rnd-5_family-3018	N0.HOG0000010_OG0000006_n0	HC	As	273	2.9	LTR/Pao	1.55071806697199	1.00324376578205	non-autonomous	teladorsagia_circumcincta	-4.02838382418594
int_As:3467	33.8495915388179	19.7304422464808	int	rnd-5_family-3018	N0.HOG0000010_OG0000006_n0	HC	As	3249	4.5	LTR/Pao	10.4184646164413	6.07277385241022	non-autonomous	teladorsagia_circumcincta	-1.4307003705158
LTR_As:3470	1.26918457341901	1.54512291283853	LTR	rnd-5_family-3132	N0.HOG0000016_OG0000008_n0	HC	As	341	1.5	LTR/Pao	3.72194889565693	4.53115223706314	non-autonomous	teladorsagia_circumcincta	-1.85317805219091
int_As:3471	45.3852942200463	53.1625740316761	int	rnd-5_family-3132	N0.HOG0000016_OG0000008_n0	HC	As	2635	1.3	LTR/Pao	17.2240205768677	20.1755499171446	non-autonomous	teladorsagia_circumcincta	0.30148007656919
LTR_As:3477	0.141015011781747	0.136685677463724	LTR	rnd-5_family-3018	N0.HOG0000010_OG0000006_n0	HC	As	405	5.7	LTR/Pao	0.34818521427592	0.337495499910429	non-autonomous	teladorsagia_circumcincta	-5.60011584450563
int_As:3478	0.141015011781747	0.110066763313944	int	rnd-5_family-3018	N0.HOG0000010_OG0000006_n0	HC	As	273	2.9	LTR/Pao	0.516538504695046	0.403174957193934	non-autonomous	teladorsagia_circumcincta	-5.34357808015154
int_As:3479	16.3629887795013	13.7573997071569	int	rnd-5_family-3018	N0.HOG0000010_OG0000006_n0	HC	As	3250	4.3	LTR/Pao	5.0347657783081	4.23304606374057	non-autonomous	teladorsagia_circumcincta	-1.95135982727843
LTR_As:3483	2.96374023502274	6.90622402268625	LTR	rnd-5_family-3132	N0.HOG0000016_OG0000008_n0	HC	As	349	0.9	LTR/Pao	8.49209236396202	19.7886075148603	non-autonomous	teladorsagia_circumcincta	0.273542175913518
int_As:3484	474.010826324942	463.069550937754	int	rnd-5_family-3132	N0.HOG0000016_OG0000008_n0	HC	As	9769	1.6	LTR/Pao	48.5219394334059	47.4019399055947	non-autonomous	teladorsagia_circumcincta	1.53381818160482
LTR_As:3485	29.0664289955837	38.3614323316663	LTR	rnd-5_family-3132	N0.HOG0000016_OG0000008_n0	HC	As	349	1.7	LTR/Pao	83.2848968354834	109.918144216809	non-autonomous	teladorsagia_circumcincta	2.74722972643038
LTR_As:3487	35.4166789055271	45.3253023732039	LTR	rnd-5_family-3018	N0.HOG0000010_OG0000006_n0	HC	As	558	6.6	LTR/Pao	63.4707507267511	81.2281404537705	non-autonomous	teladorsagia_circumcincta	2.31085169686189
int_As:3495	6.34421266477605	7.83317894377373	int	rnd-5_family-2476	N0.HOG0000003_OG0000003_n0	C	As	1386	33.5	LTR/Gypsy	4.57735401498993	5.65164425957701	non-autonomous	teladorsagia_circumcincta	-1.53438535665286
LTR_As:3500	0.987451329624425	0.987725698139743	LTR	rnd-1_family-597	N0.HOG0000009_OG0000005_n23	HC	As	192	2.1	LTR/Gypsy	5.14297567512721	5.14440467781116	non-autonomous	teladorsagia_circumcincta	-1.67005188050373
int_As:3501	24.8277683016629	27.5489762148681	int	rnd-1_family-597	N0.HOG0000009_OG0000005_n23	HC	As	1577	4.9	LTR/Gypsy	15.7436704512764	17.4692303201446	non-autonomous	teladorsagia_circumcincta	0.093688125253963
int_As:3504	180.000457651382	215.065304914247	int	rnd-1_family-597	N0.HOG0000009_OG0000005_n23	HC	As	2591	3.5	LTR/Gypsy	69.4714232541034	83.0047490985129	non-autonomous	teladorsagia_circumcincta	2.34206596185196
LTR_As:3505	0	0.219061556173944	LTR	rnd-1_family-597	N0.HOG0000009_OG0000005_n23	HC	As	190	1.6	LTR/Gypsy	0	1.15295555881023	non-autonomous	teladorsagia_circumcincta	-3.82771911060354
Undetermined_As:3521	11.4268616083732	13.3390389539676	Undetermined	rnd-5_family-22270	no_RT	Other	As	482	3.5	LTR/Gypsy	23.7071817601103	27.6743546762813	non-autonomous	teladorsagia_circumcincta	0.75742175550296
int_As:3524	0.141066786780275	0.137044124332628	int	rnd-5_family-18374-2	N0.HOG0000027_OG0000016_n0	C	As	159	10.6	LTR/Pao	0.887212495473426	0.861912731651747	non-autonomous	teladorsagia_circumcincta	-4.24744230585958
LTR_As:3525	0.987451329624425	1.00358793386889	LTR	rnd-5_family-18374-2	N0.HOG0000027_OG0000016_n0	C	As	304	7.2	LTR/Pao	3.24819516323824	3.30127609825292	non-autonomous	teladorsagia_circumcincta	-2.31003221366719
int_As:3527	9.5871002825867	6.81854734573845	int	rnd-1_family-489	N0.HOG0000010_OG0000006_n0	HC	As	392	31.1	LTR/Pao	24.4568884759865	17.3942534330062	non-autonomous	teladorsagia_circumcincta	0.0874828388985893
int_As:3529	41.5969306884926	32.3535711764223	int	rnd-1_family-489	N0.HOG0000010_OG0000006_n0	HC	As	1014	25	LTR/Pao	41.0226140912156	31.9068749274382	non-autonomous	teladorsagia_circumcincta	0.9627393924151
LTR_As:3533	0.704854293767419	1.24877680806973	LTR	rnd-5_family-5438	N0.HOG0000010_OG0000006_n0	HC	As	354	20.4	LTR/Pao	1.99111382420175	3.52761810189189	non-autonomous	teladorsagia_circumcincta	-2.21436163140531
Undetermined_As:3537	0.141066786780275	0.822865572987643	Undetermined	rnd-5_family-22270	no_RT	Other	As	442	12	LTR/Gypsy	0.319155626199717	1.86168681671412	non-autonomous	teladorsagia_circumcincta	-3.13644562019286
int_As:3547	10.5791354554411	9.48409742480696	int	rnd-5_family-11933	N0.HOG0000009_OG0000005_n23	HC	As	852	6.9	LTR/Gypsy	12.4168256519262	11.131569747426	non-autonomous	teladorsagia_circumcincta	-0.556470868008441
int_As:3553	0.564358745406691	0.137766054917464	int	rnd-5_family-6620	N0.HOG0000050_OG0000036_n0	C	As	114	19.3	LTR	4.95051531058501	1.20847416594266	non-autonomous	teladorsagia_circumcincta	-3.75986938299846
int_As:3555	9.57374493181063	10.9534663150866	int	rnd-1_family-539	N0.HOG0000016_OG0000008_n0	HC	As	2186	31.1	LTR/Pao	4.3795722469399	5.01073481934427	non-autonomous	teladorsagia_circumcincta	-1.70803382658943
int_As:3558	286.575227504451	215.430837862326	int	rnd-1_family-539	N0.HOG0000016_OG0000008_n0	HC	As	3497	25.5	LTR/Pao	81.9488783255507	61.6044717936305	non-autonomous	teladorsagia_circumcincta	1.91190715774903
LTR_As:3559	3.24284090907905	7.95382915332971	LTR	rnd-1_family-539	N0.HOG0000016_OG0000008_n0	HC	As	112	10.7	LTR/Pao	28.9539366882058	71.0163317261582	non-autonomous	teladorsagia_circumcincta	2.11702292094079
int_As:3561	5.36176332851861	3.60224969044961	int	rnd-3_family-60	N0.HOG0000027_OG0000016_n0	C	As	331	30.1	LTR/Pao	16.1986807508115	10.8829295783976	non-autonomous	teladorsagia_circumcincta	-0.589060952159788
int_As:3563	17.4962167342461	13.1319631290367	int	rnd-3_family-60	N0.HOG0000027_OG0000016_n0	C	As	425	30.3	LTR/Pao	41.1675687864615	30.898736774204	non-autonomous	teladorsagia_circumcincta	0.916419937523515
LTR_As:3570	17.9024480693668	22.3295778768262	LTR	rnd-5_family-1855	N0.HOG0000003_OG0000003_n0	C	As	373	1.6	LTR/Gypsy	47.995839328061	59.8648200451105	non-autonomous	teladorsagia_circumcincta	1.87058052235631
int_As:3572	81.4940755677039	72.5830080768413	int	rnd-5_family-1855	N0.HOG0000003_OG0000003_n0	C	As	3043	23.2	LTR/Gypsy	26.7808332460414	23.8524508961029	non-autonomous	teladorsagia_circumcincta	0.543009593747309
LTR_As:3573	0.282183279772307	0.692423530597347	LTR	rnd-5_family-1855	N0.HOG0000003_OG0000003_n0	C	As	372	1.1	LTR/Gypsy	0.758557203688998	1.86135357687459	non-autonomous	teladorsagia_circumcincta	-3.13670388409246
int_As:3577	125.269211435248	92.0679343768598	int	rnd-4_family-308	N0.HOG0000016_OG0000008_n0	HC	As	1262	10.3	LTR/Pao	99.2624496317338	72.9539892051187	non-autonomous	teladorsagia_circumcincta	2.15585894801715
int_As:3581	2.82086724698239	3.09966344809894	int	rnd-4_family-308	N0.HOG0000016_OG0000008_n0	HC	As	152	18.5	LTR/Pao	18.5583371511999	20.3925226848614	non-autonomous	teladorsagia_circumcincta	0.316912336504829
LTR_As:3582	0.423346032283352	0.191416905209032	LTR	rnd-4_family-308	N0.HOG0000016_OG0000008_n0	HC	As	80	12.5	LTR/Pao	5.29182540354191	2.3927113151129	non-autonomous	teladorsagia_circumcincta	-2.77440967169005
int_As:3583	2.53811851784178	1.97135049677429	int	rnd-4_family-308	N0.HOG0000016_OG0000008_n0	HC	As	323	14.6	LTR/Pao	7.85795206762162	6.10325231199472	non-autonomous	teladorsagia_circumcincta	-1.42347778184181
Undetermined_As:3585	29.3307373322985	30.6556776891305	Undetermined	rnd-5_family-7862	N0.HOG0000016_OG0000008_n0	HC	As	494	2	LTR/Pao	59.3739622111306	62.0560277107905	non-autonomous	teladorsagia_circumcincta	1.92244343053655
int_As:3587	0.846250450011248	0.659281689905411	int	rnd-4_family-308	N0.HOG0000016_OG0000008_n0	HC	As	200	11.1	LTR/Pao	4.23125225005624	3.29640844952705	non-autonomous	teladorsagia_circumcincta	-2.31216100109282
LTR_As:3590	0.986819174137955	0.718119480718272	LTR	rnd-4_family-308	N0.HOG0000016_OG0000008_n0	HC	As	80	11.2	LTR/Pao	12.3352396767244	8.9764935089784	non-autonomous	teladorsagia_circumcincta	-0.866904020831224
int_As:3591	0.564358745406691	0.766591534056191	int	rnd-4_family-308	N0.HOG0000016_OG0000008_n0	HC	As	146	17.1	LTR/Pao	3.86547085894994	5.25062694559035	non-autonomous	teladorsagia_circumcincta	-1.64056631878805
int_As:3595	147.021491215654	154.010493326922	int	rnd-5_family-7596	N0.HOG0000050_OG0000036_n0	C	As	450	30.6	LTR/DIRS	326.714424923675	342.245540726492	non-autonomous	teladorsagia_circumcincta	4.38583191851084
int_As:3598	28.6565615461317	30.5272772363693	int	rnd-5_family-7596	N0.HOG0000050_OG0000036_n0	C	As	522	31.3	LTR/DIRS	54.897627483011	58.4813740160331	non-autonomous	teladorsagia_circumcincta	1.83684928726421
int_As:3599	38.3705167711536	43.678868244051	int	rnd-5_family-7596	N0.HOG0000050_OG0000036_n0	C	As	405	31.2	LTR/DIRS	94.7420167188977	107.849057392719	non-autonomous	teladorsagia_circumcincta	2.7198137417496
int_As:3601	1.12833624857637	1.17928078980722	int	rnd-5_family-7876	N0.HOG0000027_OG0000016_n0	C	As	526	6.1	LTR/Pao	2.14512594786382	2.24197868784642	non-autonomous	teladorsagia_circumcincta	-2.8682834513256
int_As:3613	8.60313591481755	8.99747447363713	int	rnd-5_family-7876	N0.HOG0000027_OG0000016_n0	C	As	413	24.8	LTR/Pao	20.8308375661442	21.7856524785403	non-autonomous	teladorsagia_circumcincta	0.41225040205127
LTR_As:3614	11.0114123075879	6.97917382735463	LTR	rnd-5_family-7876	N0.HOG0000027_OG0000016_n0	C	As	430	19.5	LTR/Pao	25.6079355990417	16.2306368078015	non-autonomous	teladorsagia_circumcincta	-0.0124083154227481
int_As:3615	31.1669956335035	33.5058685624692	int	rnd-5_family-7876	N0.HOG0000027_OG0000016_n0	C	As	5284	1.5	LTR/Pao	5.89837161875539	6.34100464846124	non-autonomous	teladorsagia_circumcincta	-1.36834458088252
LTR_As:3625	4.08626493224989	5.08856497788114	LTR	rnd-5_family-7799	no_RT	Other	As	743	17.3	LTR/Gypsy	5.49968362348572	6.84867426363545	non-autonomous	teladorsagia_circumcincta	-1.2572312708236
LTR_As:3627	5.78014870801753	6.8820023609138	LTR	rnd-5_family-7799	no_RT	Other	As	740	17.4	LTR/Gypsy	7.81101176759125	9.30000319042406	non-autonomous	teladorsagia_circumcincta	-0.815824804190444
LTR_As:3629	7.47600328463694	8.95680005144417	LTR	rnd-5_family-7596	N0.HOG0000050_OG0000036_n0	C	As	129	18.7	LTR/DIRS	57.9535138343949	69.4325585383269	non-autonomous	teladorsagia_circumcincta	2.08448441421182
int_As:3631	154.735222530578	161.579001051851	int	rnd-5_family-7596	N0.HOG0000050_OG0000036_n0	C	As	2514	27.8	LTR/DIRS	61.5494123033324	64.2716790182381	non-autonomous	teladorsagia_circumcincta	1.97305524104366
int_As:3635	7.62376577888599	8.68454715536866	int	rnd-5_family-7596	N0.HOG0000050_OG0000036_n0	C	As	1150	28.6	LTR/DIRS	6.62936154685738	7.55178013510318	non-autonomous	teladorsagia_circumcincta	-1.11623925310172
Undetermined_As:3639	2.39868235646122	1.46154071236339	Undetermined	rnd-1_family-526	no_RT	Other	As	152	30.5	LTR/Pao	15.7808049767186	9.61539942344333	non-autonomous	teladorsagia_circumcincta	-0.767709227012101
int_As:3643	1.12869014432068	1.15596095936989	int	rnd-5_family-32855	N0.HOG0000003_OG0000003_n0	C	As	320	28.3	LTR/Gypsy	3.52715670100213	3.6123779980309	non-autonomous	teladorsagia_circumcincta	-2.18010715149033
int_As:3644	14.2358062323088	19.4633258379971	int	rnd-5_family-32855	N0.HOG0000003_OG0000003_n0	C	As	844	14.2	LTR/Gypsy	16.8670689956265	23.0608126042619	non-autonomous	teladorsagia_circumcincta	0.494315430332321
int_As:3645	45.1805895268172	43.5776730474734	int	rnd-5_family-32855	N0.HOG0000003_OG0000003_n0	C	As	1244	24.3	LTR/Gypsy	36.3188018704318	35.0302838002197	non-autonomous	teladorsagia_circumcincta	1.09747475582967
Undetermined_As:3653	10.9903641309101	11.7644865067395	Undetermined	rnd-5_family-3050	N0.HOG0000027_OG0000016_n0	C	As	690	22.4	LTR/Pao	15.9280639578407	17.0499804445499	non-autonomous	teladorsagia_circumcincta	0.0586421641040706
Undetermined_As:3657	6.91413229224956	8.2561968189515	Undetermined	rnd-5_family-7643	N0.HOG0000026_OG0000015_n0	C	As	3553	29.4	LTR/Gypsy	1.94599839354055	2.32372553305699	non-autonomous	teladorsagia_circumcincta	-2.81661634051932
Undetermined_As:3659	3.38743796354299	4.47531739744474	Undetermined	rnd-5_family-7643	N0.HOG0000026_OG0000015_n0	C	As	1651	35	LTR/Gypsy	2.05174922080133	2.71067074345532	non-autonomous	teladorsagia_circumcincta	-2.59440613109227
Undetermined_As:3661	8.18063477946655	4.92304578867101	Undetermined	rnd-5_family-7643	N0.HOG0000026_OG0000015_n0	C	As	766	31.1	LTR/Gypsy	10.6796798687553	6.42695272672456	non-autonomous	teladorsagia_circumcincta	-1.34892115462718
Undetermined_As:3663	10.0095006421556	12.4169976865837	Undetermined	rnd-5_family-7643	N0.HOG0000026_OG0000015_n0	C	As	3650	29.7	LTR/Gypsy	2.74232894305633	3.4019171744065	non-autonomous	teladorsagia_circumcincta	-2.26670799882914
Undetermined_As:3666	6.34645986849342	10.6113384566301	Undetermined	rnd-5_family-7643	N0.HOG0000026_OG0000015_n0	C	As	1652	36.3	LTR/Gypsy	3.84168272911224	6.42332836357755	non-autonomous	teladorsagia_circumcincta	-1.34973496575559
Undetermined_As:3667	19.3012461304338	22.2492258982361	Undetermined	rnd-5_family-7643	N0.HOG0000026_OG0000015_n0	C	As	770	32.9	LTR/Gypsy	25.0665534161477	28.8950985691378	non-autonomous	teladorsagia_circumcincta	0.819696870902594
int_As:3671	3.66463220045	2.86739907453727	int	rnd-5_family-2476	N0.HOG0000003_OG0000003_n0	C	As	637	35.7	LTR/Gypsy	5.75295478877551	4.50141141999572	non-autonomous	teladorsagia_circumcincta	-1.86267858514738
int_As:3673	400.381434162449	384.182246418458	int	rnd-5_family-2476	N0.HOG0000003_OG0000003_n0	C	As	4295	34.4	LTR/Gypsy	93.2203571973107	89.4487186073242	non-autonomous	teladorsagia_circumcincta	2.44993289472776
Undetermined_As:3677	5.49288671596177	6.50161055537958	Undetermined	rnd-5_family-2452	N0.HOG0000026_OG0000015_n0	C	As	390	14.5	LTR/Gypsy	14.0843249127225	16.6707962958451	non-autonomous	teladorsagia_circumcincta	0.0261950971700697
Undetermined_As:3680	352.907680817557	321.906756312061	Undetermined	rnd-5_family-3050	N0.HOG0000027_OG0000016_n0	C	As	1052	11.8	LTR/Pao	335.463574921632	305.995015505761	non-autonomous	teladorsagia_circumcincta	4.224308326821
Undetermined_As:3681	219.699730554891	174.529312516286	Undetermined	rnd-5_family-3050	N0.HOG0000027_OG0000016_n0	C	As	920	24.6	LTR/Pao	238.804054950969	189.705774474224	non-autonomous	teladorsagia_circumcincta	3.53456376820338
Undetermined_As:3683	23.2736306265453	23.6391469314036	Undetermined	rnd-5_family-3050	N0.HOG0000027_OG0000016_n0	C	As	334	25.4	LTR/Pao	69.6815288219919	70.7758890161784	non-autonomous	teladorsagia_circumcincta	2.1121300454927
Undetermined_As:3685	4.51341599622098	3.97993508660958	Undetermined	rnd-5_family-3050	N0.HOG0000027_OG0000016_n0	C	As	258	20.9	LTR/Pao	17.4938604504689	15.4261049868588	non-autonomous	teladorsagia_circumcincta	-0.0857540857285102
LTR_As:3696	0.282082160364396	0.603148349610469	LTR	rnd-3_family-702	N0.HOG0000010_OG0000006_n0	HC	As	134	6.9	LTR/Pao	2.10509074898803	4.50110708664529	non-autonomous	teladorsagia_circumcincta	-1.86277612678871
LTR_As:3697	11.7190060512971	23.4700750361472	LTR	rnd-3_family-702	N0.HOG0000010_OG0000006_n0	HC	As	338	8.6	LTR/Pao	34.6716155363819	69.4380918229207	non-autonomous	teladorsagia_circumcincta	2.08459938223749
LTR_As:3699	9.58843657705736	7.58415194490254	LTR	rnd-3_family-702	N0.HOG0000010_OG0000006_n0	HC	As	1041	17.2	LTR/Pao	9.21079402214924	7.28544855418111	non-autonomous	teladorsagia_circumcincta	-1.16803821573452
int_As:3701	14.5254911590555	11.2583617337505	int	rnd-5_family-14439	N0.HOG0000009_OG0000005_n23	HC	As	254	29.8	LTR/Gypsy	57.1869730671476	44.3242587942934	non-autonomous	teladorsagia_circumcincta	1.43696858562693
Undetermined_As:3709	25.376344975125	24.1368588401227	Undetermined	rnd-1_family-526	no_RT	Other	As	952	10.9	LTR/Pao	26.6558245537028	25.3538433194566	non-autonomous	teladorsagia_circumcincta	0.631076537534424
